order_id,customer_id,order_date,order_amount,payment_method
6210,1961,2024-12-26,17052,UPI
6211,2864,2024-10-14,625,Card
6212,1818,2024-01-08,8341,UPI
6213,191,2024-03-27,18159,UPI
6214,461,2024-10-12,10257,COD
6215,2712,2024-03-14,17417,UPI
6216,1920,2024-05-02,14516,Card
6217,2281,2024-10-20,15020,Card
6218,2522,2024-05-22,4306,Card
6219,2706,2024-06-06,1608,Card
6220,271,2024-04-18,6021,COD
6221,1158,2024-11-29,10562,UPI
6222,171,2024-07-13,7044,Card
6223,1439,2024-02-05,6595,COD
6224,28,2024-03-30,8995,Card
6225,136,2024-10-22,16043,UPI
6226,2973,2024-11-25,16796,COD
6227,2453,2024-07-19,15541,UPI
6228,888,2024-02-15,5001,COD
6229,1529,2024-04-16,15546,Card
6230,1265,2024-06-18,1958,Card
6231,856,2024-05-25,5980,UPI
6232,2492,2024-12-21,11460,UPI
6233,2482,2024-06-26,9173,COD
6234,1252,2024-03-01,12613,UPI
6235,509,2024-01-03,18110,UPI
6236,1327,2024-03-22,1040,Card
6237,2082,2024-09-19,17925,Card
6238,1026,2024-10-13,12499,Card
6239,362,2024-11-16,18084,Card
6240,1219,2024-04-04,5759,Card
6241,606,2024-03-04,6126,Card
6242,1864,2024-09-02,8907,Card
6243,1332,2024-03-17,16375,COD
6244,1671,2024-09-15,11854,Card
6245,716,2024-04-02,14191,Card
6246,2298,2024-10-17,11471,Card
6247,2195,2024-09-27,7875,Card
6248,348,2024-01-21,9539,Card
6249,1278,2024-03-02,19840,UPI
6250,399,2024-12-04,2794,UPI
6251,1358,2024-09-16,3856,Card
6252,1200,2024-08-24,9940,Card
6253,2173,2024-05-20,18670,Card
6254,2811,2024-06-15,3355,COD
6255,2446,2024-03-07,1178,Card
6256,2179,2024-12-15,10697,COD
6257,1586,2024-02-27,12275,COD
6258,2653,2024-07-30,19631,Card
6259,2940,2024-05-09,2789,UPI
6260,822,2024-01-25,18590,Card
6261,902,2024-01-11,6142,Card
6262,945,2024-09-13,19183,UPI
6263,2780,2024-10-30,2708,UPI
6264,1870,2024-03-21,12711,Card
6265,334,2024-10-12,17777,Card
6266,1044,2024-01-19,6115,COD
6267,2253,2024-04-19,2245,UPI
6268,355,2024-02-03,8639,COD
6269,1197,2024-10-14,9776,COD
6270,1213,2024-11-27,9764,COD
6271,824,2024-09-11,11305,COD
6272,1026,2024-05-05,15965,UPI
6273,1897,2024-07-27,14993,UPI
6274,2989,2024-05-13,15121,UPI
6275,168,2024-03-26,7381,Card
6276,2416,2024-03-15,244,COD
6277,536,2024-05-14,18669,Card
6278,1949,2024-10-27,4711,UPI
6279,2628,2024-06-21,15621,UPI
6280,1620,2024-07-31,7975,Card
6281,950,2024-11-16,10907,COD
6282,207,2024-12-15,13572,UPI
6283,544,2024-01-19,8148,COD
6284,129,2024-04-28,11279,COD
6285,1471,2024-10-29,8416,UPI
6286,2662,2024-10-28,10206,Card
6287,2083,2024-10-11,1425,COD
6288,2867,2024-08-14,1448,Card
6289,2247,2024-07-30,16069,COD
6290,1837,2024-12-21,19426,COD
6291,77,2024-07-07,5898,UPI
6292,369,2024-11-16,18166,Card
6293,2881,2024-05-30,5048,COD
6294,526,2024-08-10,10105,Card
6295,349,2024-05-07,11983,COD
6296,506,2024-09-04,13588,Card
6297,643,2024-02-20,3338,Card
6298,238,2024-07-09,18101,UPI
6299,1304,2024-08-24,11124,COD
6300,1601,2024-01-22,4842,COD
6301,1456,2024-04-19,5396,COD
6302,2186,2024-11-22,11355,COD
6303,2660,2024-02-02,12255,UPI
6304,1674,2024-05-06,6398,UPI
6305,2728,2024-12-30,8272,COD
6306,1847,2024-12-21,16165,Card
6307,1855,2024-02-13,9888,UPI
6308,2887,2024-01-07,12119,Card
6309,2986,2024-05-07,10127,Card
6310,355,2024-03-31,14259,Card
6311,2626,2024-05-09,14849,COD
6312,2895,2024-01-17,17927,UPI
6313,559,2024-11-16,5690,COD
6314,2897,2024-07-04,16632,Card
6315,1918,2024-04-19,6116,COD
6316,1255,2024-10-12,19094,Card
6317,1682,2024-12-13,11726,COD
6318,1170,2024-06-11,1946,COD
6319,1176,2024-03-15,8370,UPI
6320,1815,2024-07-17,833,UPI
6321,2188,2024-12-26,13089,Card
6322,663,2024-10-13,19304,Card
6323,21,2024-06-30,16759,Card
6324,2112,2024-04-06,15340,COD
6325,1242,2024-02-20,8352,Card
6326,162,2024-11-09,15918,UPI
6327,130,2024-02-03,19941,Card
6328,2629,2024-01-21,4592,Card
6329,1951,2024-07-02,5579,COD
6330,225,2024-10-19,8866,UPI
6331,1782,2024-03-04,10038,Card
6332,580,2024-05-03,2158,UPI
6333,1478,2024-04-10,6879,Card
6334,107,2024-04-28,16121,UPI
6335,2669,2024-12-06,13548,Card
6336,840,2024-03-18,7548,Card
6337,1165,2024-06-29,6084,COD
6338,2625,2024-07-17,12512,COD
6339,1158,2024-12-25,9028,UPI
6340,2247,2024-07-08,4020,UPI
6341,2558,2024-11-23,4522,UPI
6342,667,2024-04-12,5667,UPI
6343,2127,2024-11-28,12525,COD
6344,1972,2024-10-01,5702,UPI
6345,2942,2024-05-09,17788,Card
6346,512,2024-08-28,6649,Card
6347,250,2024-05-13,17787,Card
6348,889,2024-06-05,1182,COD
6349,1024,2024-11-13,9123,UPI
6350,599,2024-06-06,15189,Card
6351,753,2024-12-24,13629,Card
6352,600,2024-07-08,14596,COD
6353,2531,2024-04-09,10992,COD
6354,2884,2024-02-21,6105,COD
6355,2220,2024-02-18,4273,Card
6356,2917,2024-04-09,19478,COD
6357,2065,2024-09-07,2434,Card
6358,1759,2024-02-23,15473,UPI
6359,1318,2024-05-16,7831,Card
6360,2442,2024-06-10,18031,UPI
6361,1846,2024-12-19,12261,Card
6362,1243,2024-10-18,16685,UPI
6363,234,2024-03-21,12099,Card
6364,1414,2024-08-07,13938,Card
6365,2296,2024-03-25,11050,Card
6366,1926,2024-03-23,17119,Card
6367,2100,2024-11-14,18284,COD
6368,2063,2024-03-07,7239,Card
6369,441,2024-08-21,7314,Card
6370,1136,2024-07-16,12611,COD
6371,2744,2024-09-15,7669,COD
6372,7,2024-06-25,15203,COD
6373,1587,2024-10-24,6692,COD
6374,826,2024-10-06,4544,COD
6375,1269,2024-10-26,2171,COD
6376,1311,2024-05-08,13782,COD
6377,1628,2024-06-28,9844,COD
6378,1037,2024-10-18,17296,COD
6379,1170,2024-07-25,3855,COD
6380,478,2024-10-20,15542,COD
6381,2679,2024-12-03,12734,UPI
6382,715,2024-06-23,12968,Card
6383,1677,2024-01-29,6672,Card
6384,2163,2024-06-27,9840,COD
6385,509,2024-02-10,5324,COD
6386,2105,2024-07-10,8850,UPI
6387,382,2024-12-09,3043,COD
6388,1181,2024-08-24,17176,UPI
6389,3000,2024-10-30,697,Card
6390,1846,2024-08-12,2334,Card
6391,1187,2024-04-23,19033,COD
6392,275,2024-10-04,5612,UPI
6393,1719,2024-12-20,4492,UPI
6394,1101,2024-01-17,226,Card
6395,1861,2024-03-26,12308,Card
6396,2092,2024-11-12,14670,UPI
6397,718,2024-12-10,2453,UPI
6398,318,2024-06-29,11690,Card
6399,534,2024-12-02,13579,UPI
6400,1609,2024-12-16,12849,Card
6401,1777,2024-05-24,9675,UPI
6402,2285,2024-11-10,15193,COD
6403,2941,2024-08-12,1286,Card
6404,2565,2024-02-23,2215,UPI
6405,1245,2024-10-30,10107,Card
6406,1334,2024-03-08,7323,UPI
6407,1201,2024-04-16,14134,COD
6408,1795,2024-11-29,7284,COD
6409,2086,2024-03-17,14448,COD
6410,2702,2024-01-27,4667,Card
6411,1455,2024-12-09,3096,COD
6412,1934,2024-06-03,10562,Card
6413,747,2024-03-12,19712,COD
6414,841,2024-06-28,9542,Card
6415,2496,2024-02-16,17918,COD
6416,1519,2024-08-29,17872,UPI
6417,2732,2024-12-24,9137,UPI
6418,2173,2024-10-03,14823,Card
6419,1089,2024-11-08,12907,COD
6420,793,2024-04-14,6128,COD
6421,2832,2024-04-04,17281,UPI
6422,1268,2024-08-06,11426,COD
6423,1551,2024-06-18,17058,COD
6424,2274,2024-10-09,12368,Card
6425,2513,2024-05-07,14389,UPI
6426,2691,2024-07-18,6732,COD
6427,293,2024-11-27,8902,COD
6428,2769,2024-02-04,10652,Card
6429,1405,2024-12-19,19528,Card
6430,1649,2024-05-23,5584,Card
6431,2804,2024-10-18,17950,Card
6432,2214,2024-03-06,17645,COD
6433,2817,2024-08-06,2507,COD
6434,1242,2024-02-25,16891,COD
6435,2919,2024-05-24,9388,Card
6436,1076,2024-07-31,9521,COD
6437,1398,2024-04-03,503,UPI
6438,1694,2024-04-15,6686,UPI
6439,2615,2024-03-24,5766,COD
6440,1038,2024-05-15,4091,Card
6441,1364,2024-05-25,9246,UPI
6442,2650,2024-09-05,5924,COD
6443,1563,2024-01-18,15779,UPI
6444,1113,2024-05-04,5550,UPI
6445,2953,2024-01-02,9209,UPI
6446,2089,2024-11-27,14225,UPI
6447,1292,2024-07-18,9364,COD
6448,1162,2024-05-17,4333,UPI
6449,1030,2024-07-21,9570,COD
6450,242,2024-10-08,16062,UPI
6451,162,2024-10-29,304,UPI
6452,2740,2024-01-30,14469,UPI
6453,2857,2024-02-25,8761,COD
6454,979,2024-04-28,12589,UPI
6455,518,2024-05-11,19547,UPI
6456,898,2024-08-18,9055,Card
6457,783,2024-05-31,16560,UPI
6458,2832,2024-01-21,17273,Card
6459,1180,2024-03-08,14414,COD
6460,85,2024-05-05,6943,UPI
6461,1736,2024-02-12,2788,UPI
6462,1034,2024-06-30,1735,Card
6463,138,2024-04-09,14898,Card
6464,754,2024-12-14,2228,UPI
6465,2954,2024-08-27,18440,COD
6466,713,2024-07-18,15147,Card
6467,2204,2024-04-25,19770,UPI
6468,2456,2024-04-24,2969,Card
6469,2835,2024-05-21,6686,COD
6470,580,2024-04-28,7441,Card
6471,554,2024-04-02,19571,UPI
6472,396,2024-01-09,8335,Card
6473,1938,2024-03-13,14373,COD
6474,1687,2024-01-26,12867,UPI
6475,1620,2024-08-26,14001,UPI
6476,1158,2024-12-27,9540,UPI
6477,1333,2024-05-24,14573,UPI
6478,1890,2024-03-08,17364,COD
6479,810,2024-07-06,4605,UPI
6480,2590,2024-05-10,2353,COD
6481,170,2024-08-08,19880,COD
6482,2338,2024-10-07,19897,Card
6483,740,2024-10-03,6496,Card
6484,1842,2024-05-19,2783,UPI
6485,2636,2024-02-23,3243,UPI
6486,2783,2024-01-01,12236,COD
6487,457,2024-05-07,17753,Card
6488,2749,2024-01-01,19846,UPI
6489,1326,2024-06-21,7236,UPI
6490,2094,2024-09-22,16236,COD
6491,1602,2024-10-22,6926,Card
6492,1384,2024-09-12,4222,UPI
6493,1285,2024-06-22,8592,UPI
6494,1147,2024-02-14,18474,UPI
6495,231,2024-12-08,10368,UPI
6496,2998,2024-05-20,15303,UPI
6497,2685,2024-01-27,12462,UPI
6498,112,2024-08-20,13407,Card
6499,593,2024-07-27,6864,COD
6500,2907,2024-02-19,3756,COD
6501,2439,2024-03-01,7504,COD
6502,2440,2024-08-30,565,UPI
6503,2376,2024-09-25,16093,COD
6504,1239,2024-05-19,16066,Card
6505,1888,2024-06-05,856,UPI
6506,2795,2024-03-25,8552,Card
6507,2415,2024-03-24,15296,UPI
6508,2130,2024-10-02,15647,UPI
6509,2854,2024-01-31,17128,COD
6510,2870,2024-01-08,12246,Card
6511,1100,2024-10-06,6626,COD
6512,1527,2024-07-21,1961,UPI
6513,1970,2024-02-02,1156,Card
6514,952,2024-10-24,8473,Card
6515,1503,2024-05-22,17820,UPI
6516,372,2024-12-15,15055,COD
6517,2312,2024-02-06,17030,UPI
6518,110,2024-05-26,18749,Card
6519,2355,2024-08-15,18203,Card
6520,1224,2024-02-03,18377,Card
6521,226,2024-08-24,13236,UPI
6522,2233,2024-07-30,9565,Card
6523,31,2024-11-04,6205,Card
6524,614,2024-05-19,14044,COD
6525,1795,2024-07-08,845,COD
6526,99,2024-04-05,578,Card
6527,1363,2024-07-12,19239,COD
6528,811,2024-12-26,7309,UPI
6529,1821,2024-10-30,12125,COD
6530,2700,2024-10-22,17724,COD
6531,814,2024-05-31,15111,COD
6532,1822,2024-08-10,17245,COD
6533,1020,2024-07-14,13363,UPI
6534,2136,2024-03-28,587,COD
6535,1087,2024-10-25,19607,Card
6536,922,2024-01-17,10311,COD
6537,1411,2024-07-29,12883,COD
6538,1483,2024-08-19,14510,Card
6539,2634,2024-12-23,15409,UPI
6540,2866,2024-07-01,2971,Card
6541,2980,2024-06-10,4369,Card
6542,1660,2024-03-10,10255,Card
6543,1918,2024-02-29,4219,Card
6544,797,2024-06-27,6056,COD
6545,1958,2024-03-17,14850,COD
6546,1013,2024-02-04,16127,COD
6547,2681,2024-01-16,12915,COD
6548,346,2024-10-20,16618,UPI
6549,724,2024-06-19,13882,COD
6550,2949,2024-02-01,15460,COD
6551,1102,2024-09-19,12031,UPI
6552,1389,2024-08-02,12364,Card
6553,1038,2024-02-15,7818,COD
6554,136,2024-07-07,3580,COD
6555,1328,2024-09-30,15363,Card
6556,2445,2024-03-11,19760,COD
6557,792,2024-10-22,14925,Card
6558,79,2024-03-28,8567,Card
6559,1779,2024-11-29,18737,Card
6560,705,2024-09-17,4887,COD
6561,982,2024-06-30,13674,Card
6562,1442,2024-12-07,13401,COD
6563,1266,2024-01-22,1786,UPI
6564,1075,2024-03-14,8256,Card
6565,744,2024-03-30,13790,COD
6566,2432,2024-11-30,5622,Card
6567,375,2024-06-14,1152,COD
6568,1754,2024-08-21,5565,COD
6569,2254,2024-05-08,19455,UPI
6570,2537,2024-11-29,12721,Card
6571,1992,2024-10-18,11106,COD
6572,2929,2024-04-04,3178,UPI
6573,1335,2024-01-28,13950,COD
6574,2680,2024-12-19,10201,COD
6575,592,2024-02-04,11198,UPI
6576,1066,2024-08-18,12543,Card
6577,533,2024-11-13,12151,UPI
6578,2570,2024-12-08,14891,Card
6579,2873,2024-12-29,11720,COD
6580,1177,2024-05-04,19554,COD
6581,1336,2024-03-19,5108,UPI
6582,1318,2024-03-01,11526,UPI
6583,598,2024-08-04,2159,UPI
6584,113,2024-10-08,5382,COD
6585,1136,2024-06-11,1005,Card
6586,1199,2024-02-26,3300,UPI
6587,1846,2024-07-09,1775,Card
6588,1326,2024-05-11,12122,UPI
6589,1988,2024-02-11,8991,UPI
6590,1540,2024-06-21,2815,UPI
6591,734,2024-06-15,11763,UPI
6592,1986,2024-09-06,15240,COD
6593,2366,2024-07-11,5826,COD
6594,996,2024-10-04,10938,UPI
6595,2261,2024-08-25,17210,COD
6596,253,2024-08-17,7084,COD
6597,124,2024-06-13,19395,COD
6598,1237,2024-08-30,18194,COD
6599,624,2024-03-30,11654,Card
6600,1540,2024-06-27,12174,Card
6601,1656,2024-02-27,9066,COD
6602,1267,2024-09-19,16632,Card
6603,2946,2024-05-15,17970,UPI
6604,1161,2024-08-25,18486,Card
6605,2295,2024-11-02,15215,UPI
6606,441,2024-08-30,4572,Card
6607,2093,2024-05-30,4042,Card
6608,2706,2024-12-11,8197,UPI
6609,2928,2024-12-29,11884,UPI
6610,1017,2024-09-03,18269,COD
6611,554,2024-08-06,9024,Card
6612,809,2024-01-09,16467,UPI
6613,971,2024-10-20,19006,COD
6614,1113,2024-01-13,19334,UPI
6615,2778,2024-09-19,8724,COD
6616,1834,2024-08-12,10271,COD
6617,1315,2024-08-18,6509,UPI
6618,1275,2024-06-26,8898,UPI
6619,99,2024-09-03,17526,Card
6620,2920,2024-03-07,9981,Card
6621,1480,2024-10-23,18046,COD
6622,1615,2024-06-05,7671,UPI
6623,301,2024-06-13,14992,Card
6624,1223,2024-07-02,2191,COD
6625,1683,2024-07-26,13356,Card
6626,488,2024-01-16,10126,COD
6627,1425,2024-10-26,16696,Card
6628,1005,2024-11-01,2463,UPI
6629,477,2024-08-28,5454,COD
6630,1146,2024-08-17,3011,COD
6631,1336,2024-01-18,12771,Card
6632,1136,2024-05-26,17417,Card
6633,2909,2024-08-31,15657,Card
6634,2857,2024-02-20,7427,UPI
6635,1706,2024-09-15,8621,Card
6636,518,2024-08-25,14407,Card
6637,1221,2024-09-02,14154,UPI
6638,2507,2024-12-10,12872,Card
6639,230,2024-11-05,9215,UPI
6640,1192,2024-02-18,2718,UPI
6641,2056,2024-10-10,10215,Card
6642,1978,2024-02-07,9496,UPI
6643,1384,2024-10-10,17625,Card
6644,2243,2024-02-01,907,UPI
6645,2402,2024-08-30,17967,COD
6646,1888,2024-02-10,17886,Card
6647,1073,2024-10-18,7318,COD
6648,464,2024-04-12,11413,COD
6649,2404,2024-10-18,15701,COD
6650,2898,2024-04-16,9068,COD
6651,974,2024-09-02,19148,Card
6652,1182,2024-03-27,9955,UPI
6653,66,2024-03-06,1460,Card
6654,1997,2024-05-17,19787,Card
6655,2907,2024-11-21,10745,UPI
6656,571,2024-07-18,557,COD
6657,308,2024-11-30,5612,UPI
6658,783,2024-04-02,3434,COD
6659,121,2024-12-13,17002,Card
6660,766,2024-10-04,1793,UPI
6661,773,2024-01-20,4802,UPI
6662,2144,2024-10-15,14169,COD
6663,987,2024-03-30,9777,UPI
6664,2010,2024-02-19,12799,Card
6665,540,2024-01-10,11143,UPI
6666,2050,2024-03-19,444,UPI
6667,580,2024-02-06,4772,Card
6668,1664,2024-02-28,17198,COD
6669,2381,2024-03-28,16450,UPI
6670,1048,2024-04-13,16833,COD
6671,2790,2024-11-14,11485,UPI
6672,506,2024-10-03,6820,Card
6673,1911,2024-04-13,6069,COD
6674,733,2024-09-10,6171,UPI
6675,1572,2024-08-17,17094,COD
6676,514,2024-11-30,14157,UPI
6677,2943,2024-02-06,6168,Card
6678,361,2024-10-27,7847,Card
6679,2322,2024-05-21,16657,UPI
6680,2225,2024-02-12,9200,UPI
6681,527,2024-04-25,19462,COD
6682,2961,2024-12-06,5341,UPI
6683,279,2024-03-24,2326,COD
6684,2754,2024-09-15,18788,UPI
6685,1373,2024-12-25,6670,Card
6686,1947,2024-03-27,15673,COD
6687,1445,2024-12-08,16361,COD
6688,2112,2024-12-12,13108,Card
6689,290,2024-10-17,12050,COD
6690,2066,2024-04-05,1184,Card
6691,64,2024-09-11,17882,Card
6692,330,2024-12-07,7387,Card
6693,1894,2024-05-15,11045,UPI
6694,763,2024-09-04,5913,Card
6695,1964,2024-04-01,14283,COD
6696,2491,2024-09-03,15719,UPI
6697,141,2024-09-14,11338,Card
6698,1332,2024-07-05,19629,Card
6699,444,2024-05-03,2285,Card
6700,2544,2024-09-16,6733,COD
6701,2474,2024-06-17,16383,UPI
6702,1499,2024-12-30,2927,UPI
6703,1269,2024-04-20,576,UPI
6704,450,2024-10-16,7192,COD
6705,1826,2024-03-27,14385,Card
6706,351,2024-01-13,4890,UPI
6707,599,2024-09-19,19378,Card
6708,711,2024-10-14,1265,COD
6709,870,2024-01-23,3882,UPI
6710,1984,2024-07-18,14993,COD
6711,1185,2024-08-29,17635,UPI
6712,393,2024-08-26,9020,UPI
6713,842,2024-10-29,18957,Card
6714,2449,2024-06-13,14020,COD
6715,2098,2024-08-13,8258,UPI
6716,2792,2024-06-24,14318,UPI
6717,1319,2024-01-29,4174,COD
6718,2954,2024-06-13,6859,Card
6719,1036,2024-01-23,5041,COD
6720,1359,2024-10-20,18535,UPI
6721,991,2024-02-13,14783,COD
6722,1039,2024-09-17,3624,Card
6723,28,2024-06-28,14933,Card
6724,388,2024-10-22,14738,Card
6725,1316,2024-05-18,9717,Card
6726,833,2024-11-29,17755,Card
6727,250,2024-09-04,12708,Card
6728,2028,2024-08-28,3969,Card
6729,1529,2024-04-15,2510,UPI
6730,98,2024-06-21,2543,COD
6731,1839,2024-02-18,3586,Card
6732,1361,2024-05-02,19651,COD
6733,1063,2024-02-04,2539,COD
6734,1324,2024-04-15,883,UPI
6735,2227,2024-11-23,1254,COD
6736,892,2024-07-14,19186,COD
6737,1493,2024-04-18,548,Card
6738,1306,2024-05-04,16562,Card
6739,2798,2024-11-22,1222,COD
6740,1188,2024-10-21,703,Card
6741,453,2024-12-12,8477,UPI
6742,97,2024-02-06,11714,COD
6743,2357,2024-07-06,13776,COD
6744,262,2024-12-02,722,UPI
6745,2341,2024-01-23,12084,UPI
6746,1794,2024-09-17,19092,UPI
6747,2297,2024-07-12,217,UPI
6748,2293,2024-05-31,1468,COD
6749,2299,2024-01-18,1376,Card
6750,2171,2024-01-27,18216,Card
6751,325,2024-01-24,12945,Card
6752,986,2024-01-29,12161,Card
6753,2549,2024-05-18,3813,UPI
6754,687,2024-05-25,16698,Card
6755,1740,2024-05-02,9144,Card
6756,1861,2024-05-07,6790,COD
6757,836,2024-04-26,18984,COD
6758,59,2024-05-11,6968,Card
6759,2779,2024-10-15,19172,UPI
6760,1522,2024-07-24,521,Card
6761,1397,2024-08-23,7826,UPI
6762,2314,2024-02-11,12713,COD
6763,1677,2024-06-08,17417,UPI
6764,236,2024-09-08,8603,Card
6765,2946,2024-06-27,9648,COD
6766,218,2024-05-04,16742,Card
6767,1551,2024-09-16,2819,Card
6768,1838,2024-10-02,1547,UPI
6769,1430,2024-07-31,3364,Card
6770,589,2024-11-19,13759,Card
6771,1672,2024-07-08,1110,COD
6772,917,2024-02-27,7366,UPI
6773,1493,2024-07-21,2651,UPI
6774,918,2024-03-20,12195,COD
6775,1134,2024-08-15,603,COD
6776,2401,2024-04-04,10233,UPI
6777,1837,2024-01-04,18274,COD
6778,2139,2024-06-13,3685,UPI
6779,1906,2024-10-26,13951,COD
6780,702,2024-02-11,9648,UPI
6781,2121,2024-10-11,13610,UPI
6782,2733,2024-08-16,14462,COD
6783,2770,2024-08-30,10034,Card
6784,1322,2024-07-30,17106,Card
6785,1529,2024-10-26,2144,COD
6786,1222,2024-02-24,1760,UPI
6787,1056,2024-12-01,4947,COD
6788,648,2024-06-21,7354,Card
6789,760,2024-10-03,14289,UPI
6790,2919,2024-11-29,17176,UPI
6791,1358,2024-08-16,12285,UPI
6792,2191,2024-01-30,5527,Card
6793,1770,2024-01-23,17339,Card
6794,949,2024-01-05,696,UPI
6795,2092,2024-03-03,13260,UPI
6796,2080,2024-08-08,15856,Card
6797,1767,2024-11-10,19005,Card
6798,28,2024-03-22,1798,UPI
6799,2471,2024-08-29,4327,COD
6800,2539,2024-09-09,13323,COD
6801,160,2024-02-21,5751,COD
6802,2893,2024-11-16,3790,Card
6803,1231,2024-02-08,13173,COD
6804,18,2024-09-15,17045,COD
6805,1127,2024-11-22,5166,Card
6806,2720,2024-09-27,15519,COD
6807,2280,2024-03-12,11715,UPI
6808,2472,2024-03-10,16749,Card
6809,904,2024-08-07,1928,UPI
6810,755,2024-01-04,4897,COD
6811,1571,2024-12-15,15930,UPI
6812,837,2024-10-16,11566,Card
6813,894,2024-10-18,18757,COD
6814,2287,2024-12-20,237,Card
6815,2197,2024-08-18,7686,COD
6816,2671,2024-03-20,2221,Card
6817,1432,2024-03-06,7080,Card
6818,17,2024-05-15,4721,UPI
6819,2962,2024-07-09,9039,Card
6820,2274,2024-12-12,3502,Card
6821,652,2024-12-01,8711,UPI
6822,1680,2024-02-28,6568,COD
6823,260,2024-09-22,10945,COD
6824,1753,2024-01-07,10114,Card
6825,2722,2024-07-20,10148,UPI
6826,1628,2024-11-27,12070,COD
6827,2048,2024-08-24,6073,UPI
6828,2222,2024-09-24,7698,Card
6829,1867,2024-03-19,5835,UPI
6830,205,2024-02-15,964,Card
6831,2463,2024-08-30,17236,COD
6832,1177,2024-10-14,12472,COD
6833,792,2024-06-08,15343,COD
6834,1141,2024-04-24,11994,COD
6835,1106,2024-04-23,10521,UPI
6836,2566,2024-05-05,345,UPI
6837,1858,2024-03-30,5301,UPI
6838,1091,2024-03-01,4447,Card
6839,1608,2024-11-12,9778,COD
6840,1840,2024-04-11,4388,COD
6841,979,2024-04-23,10979,COD
6842,2638,2024-06-22,2896,UPI
6843,67,2024-04-01,8440,UPI
6844,684,2024-07-01,14390,COD
6845,1279,2024-07-23,19913,Card
6846,63,2024-12-28,11981,UPI
6847,814,2024-07-13,10980,COD
6848,403,2024-10-31,4841,COD
6849,2240,2024-01-25,5759,COD
6850,2003,2024-08-21,1460,Card
6851,1353,2024-01-16,17233,COD
6852,71,2024-05-20,11831,UPI
6853,2926,2024-04-17,3248,Card
6854,2789,2024-10-26,2223,Card
6855,2994,2024-12-04,2274,COD
6856,1087,2024-10-29,12634,UPI
6857,245,2024-03-20,13355,UPI
6858,2567,2024-03-16,2512,COD
6859,393,2024-10-02,3674,COD
6860,772,2024-09-24,14371,UPI
6861,1670,2024-04-21,3460,Card
6862,1618,2024-11-11,16541,Card
6863,1557,2024-03-15,5818,COD
6864,2959,2024-08-01,13197,COD
6865,1152,2024-02-03,1550,UPI
6866,1219,2024-05-20,9485,UPI
6867,1218,2024-06-14,6248,UPI
6868,2232,2024-08-18,8341,UPI
6869,247,2024-10-18,11488,COD
6870,2043,2024-01-28,2054,COD
6871,2372,2024-10-21,18850,UPI
6872,2208,2024-11-28,17144,COD
6873,706,2024-12-25,7746,COD
6874,2670,2024-03-31,15753,UPI
6875,2973,2024-04-24,7407,Card
6876,2114,2024-06-07,6686,Card
6877,2978,2024-09-14,18967,UPI
6878,254,2024-12-03,6347,Card
6879,283,2024-03-30,10217,COD
6880,2166,2024-09-01,15294,Card
6881,423,2024-10-24,7864,UPI
6882,2604,2024-01-31,14773,UPI
6883,2022,2024-11-12,1883,Card
6884,36,2024-12-23,9590,Card
6885,531,2024-11-07,1209,COD
6886,91,2024-08-15,16020,Card
6887,1941,2024-12-04,10099,Card
6888,1943,2024-05-07,18856,Card
6889,1241,2024-09-26,2812,COD
6890,1759,2024-09-26,7426,Card
6891,98,2024-07-27,4541,COD
6892,1480,2024-06-26,18126,COD
6893,531,2024-11-01,17821,UPI
6894,1833,2024-07-09,11367,UPI
6895,2586,2024-12-22,5909,COD
6896,1052,2024-03-08,13440,COD
6897,1348,2024-11-22,2463,COD
6898,80,2024-09-23,16866,UPI
6899,2611,2024-09-26,8198,COD
6900,1482,2024-12-27,16515,UPI
6901,614,2024-12-25,7940,UPI
6902,2224,2024-05-07,11012,COD
6903,2570,2024-09-20,19870,COD
6904,1773,2024-08-08,14428,COD
6905,1481,2024-08-29,13732,UPI
6906,423,2024-08-31,2082,Card
6907,1124,2024-01-19,6387,COD
6908,2035,2024-06-03,18859,Card
6909,2624,2024-08-16,14852,Card
6910,1404,2024-02-27,8992,Card
6911,2579,2024-10-07,18607,Card
6912,332,2024-02-14,17050,Card
6913,653,2024-04-11,4150,UPI
6914,740,2024-02-17,4089,UPI
6915,1113,2024-02-19,19176,UPI
6916,1628,2024-03-21,9411,Card
6917,511,2024-10-26,18131,UPI
6918,42,2024-02-28,13289,COD
6919,885,2024-06-09,15766,Card
6920,1950,2024-04-12,4636,COD
6921,2129,2024-11-29,17287,Card
6922,402,2024-09-30,8697,Card
6923,2155,2024-07-01,7836,Card
6924,1135,2024-04-25,12179,Card
6925,1238,2024-12-27,9265,COD
6926,1767,2024-09-23,1781,Card
6927,1842,2024-06-12,4157,Card
6928,506,2024-05-22,4790,UPI
6929,1145,2024-11-13,19916,Card
6930,1842,2024-10-30,15113,Card
6931,720,2024-04-03,18269,Card
6932,1395,2024-09-06,9997,Card
6933,257,2024-12-08,7731,Card
6934,1721,2024-11-01,14025,Card
6935,1822,2024-11-11,7111,COD
6936,954,2024-08-27,5931,COD
6937,2981,2024-02-28,17479,Card
6938,1072,2024-01-15,14990,COD
6939,1623,2024-10-11,13655,UPI
6940,897,2024-07-21,11655,UPI
6941,2067,2024-08-24,12245,Card
6942,1070,2024-10-22,18930,Card
6943,451,2024-10-13,3731,COD
6944,898,2024-03-13,10866,UPI
6945,1080,2024-08-01,18445,Card
